Test Description,Size,Method,Iteration,Time (ms),GC Time (ms),Allocated (MB),Copied (MB),Max Live Gen 1 (MB),Peak (MB)
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.force,9,2.0,0.0,0.55108642578125,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.force,10,2.0,0.0,0.55108642578125,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,1,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,2,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,3,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,4,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,5,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,6,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,7,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,8,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,9,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExpr.copyCR,10,2.0,0.0,0.8637847900390625,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,1,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,2,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,3,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,4,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,5,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,6,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,7,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,8,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,9,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^13,parseSExprDps,10,2.0,0.0,0.74212646484375,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,1,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,2,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,3,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,4,4.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,5,4.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,6,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,7,4.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,8,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,9,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.force,10,3.0,0.0,3.2908096313476562,0.00403594970703125,0.043182373046875,6
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,1,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,2,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,3,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,4,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,5,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,6,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,7,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,8,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,9,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExpr.copyCR,10,5.0,0.0,5.572257995605469,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,1,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,2,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,3,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,4,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,5,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,6,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,7,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,8,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,9,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^16,parseSExprDps,10,5.0,0.0,4.680580139160156,0.00403594970703125,0.043182373046875,8
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,1,38.0,28.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,2,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,3,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,4,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,5,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,6,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,7,34.0,26.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,8,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,9,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.force,10,34.0,25.0,25.158470153808594,34.156585693359375,11.600341796875,27
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,1,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,2,38.0,20.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,3,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,4,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,5,36.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,6,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,7,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,8,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,9,35.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExpr.copyCR,10,36.0,19.0,41.627418518066406,24.16425323486328,16.55823516845703,31
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,1,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,2,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,3,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,4,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,5,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,6,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,7,20.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,8,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,9,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^19,parseSExprDps,10,21.0,1.0,36.184471130371094,0.02211761474609375,16.721527099609375,25
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,1,456.0,392.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,2,427.0,367.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,3,407.0,350.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,4,405.0,348.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,5,403.0,346.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,6,406.0,349.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,7,408.0,351.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,8,405.0,347.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,9,403.0,345.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.force,10,402.0,345.0,200.2602767944336,482.06886291503906,134.71548461914062,307
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,1,348.0,240.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,2,353.0,243.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,3,346.0,238.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,4,347.0,240.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,5,348.0,241.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,6,354.0,245.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,7,343.0,237.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,8,351.0,241.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,9,349.0,241.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExpr.copyCR,10,350.0,242.0,331.8229751586914,361.7783737182617,120.07234191894531,213
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,1,186.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,2,152.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,3,149.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,4,146.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,5,145.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,6,148.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
DPS interface for compact regions/S-expression parser,2^22,parseSExprDps,7,144.0,8.0,288.3231430053711,0.0492706298828125,138.87793731689453,164
